MessageType,utcTimeMillis,MeasurementX,MeasurementY,MeasurementZ,BiasX,BiasY,BiasZ
UncalAccel,1607639337911,0.017723322,9.928325,-0.908339,0.0,0.0,0.0
UncalAccel,1607639337921,0.084785566,9.705583,-0.78139985,0.0,0.0,0.0
UncalGyro,1607639337927,-0.0022721877,0.0009055463,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639337930,26.675053,2.0831728,-151.14246,-31.0773,51.787903,-198.1201
UncalAccel,1607639337931,0.029698718,9.779831,-0.7526589,0.0,0.0,0.0
UncalAccel,1607639337941,-0.020597957,9.973831,-1.0448586,0.0,0.0,0.0
UncalGyro,1607639337947,0.001190193,0.00010653486,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639337950,28.366663,1.3327148,-149.4141,-31.0773,51.787903,-198.1201
UncalAccel,1607639337951,0.0201184,9.856472,-0.83409166,0.0,0.0,0.0
UncalAccel,1607639337961,0.084785566,9.763064,-0.8101408,0.0,0.0,0.0
UncalGyro,1607639337967,-0.00040782802,-0.00042613928,-0.00043945666,0.0,0.0,0.0
UncalMag,1607639337970,26.157972,0.66878366,-149.66718,-31.0773,51.787903,-198.1201
UncalAccel,1607639337971,-0.025388122,9.870843,-0.9179194,0.0,0.0,0.0
UncalAccel,1607639337981,0.00095775723,9.861262,-0.8436719,0.0,0.0,0.0
UncalGyro,1607639337987,-0.0025385246,-0.0012251497,9.321747e-05,0.0,0.0,0.0
UncalMag,1607639337990,27.943205,2.2367616,-150.0879,-31.0773,51.787903,-198.1201
UncalAccel,1607639337991,0.08239048,9.753484,-0.8316965,0.0,0.0,0.0
UncalAccel,1607639338006,0.008143,9.827731,-0.8316965,0.0,0.0,0.0
UncalGyro,1607639338012,0.0030545527,-0.0004261388,-0.00097213034,0.0,0.0,0.0
UncalMag,1607639338015,28.44908,2.84415,-149.827,-31.0773,51.787903,-198.1201
UncalAccel,1607639338016,-0.008622564,9.952276,-0.99695706,0.0,0.0,0.0
UncalAccel,1607639338026,0.048859358,9.777435,-0.7622393,0.0,0.0,0.0
UncalGyro,1607639338032,-0.0028048614,0.00010653486,0.00035955478,0.0,0.0,0.0
UncalMag,1607639338035,27.133064,1.5975678,-150.04063,-31.0773,51.787903,-198.1201
UncalAccel,1607639338036,0.05125444,9.782225,-0.82930136,0.0,0.0,0.0
UncalAccel,1607639338046,-0.044548757,9.969042,-1.0185127,0.0,0.0,0.0
UncalGyro,1607639338052,0.0003911825,-0.0006924761,-0.00043945666,0.0,0.0,0.0
UncalMag,1607639338055,27.455166,1.3715056,-148.80437,-31.0773,51.787903,-198.1201
UncalAccel,1607639338056,0.03688396,9.858868,-0.8939687,0.0,0.0,0.0
UncalAccel,1607639338066,0.08239048,9.705583,-0.6927819,0.0,0.0,0.0
UncalGyro,1607639338072,-0.0025385246,-0.00042613928,9.321701e-05,0.0,0.0,0.0
UncalMag,1607639338075,26.642918,0.8647614,-149.22435,-31.0773,51.787903,-198.1201
UncalAccel,1607639338076,0.017723322,9.794201,-0.86283255,0.0,0.0,0.0
UncalAccel,1607639338086,-0.03736352,9.964251,-0.95145047,0.0,0.0,0.0
UncalGyro,1607639338092,0.0009238566,-0.00042613928,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639338095,27.011887,-0.06741035,-150.99023,-31.0773,51.787903,-198.1201
UncalAccel,1607639338096,0.08239048,9.822942,-0.86762273,0.0,0.0,0.0
UncalAccel,1607639338106,0.048859358,9.79899,-0.7694245,0.0,0.0,0.0
UncalGyro,1607639338112,0.001989205,0.00010653486,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639338115,26.565895,1.9559143,-148.69135,-31.0773,51.787903,-198.1201
UncalAccel,1607639338116,-0.013412721,9.9403,-1.0161176,0.0,0.0,0.0
UncalAccel,1607639338126,0.02730364,9.846892,-0.80774575,0.0,0.0,0.0
UncalGyro,1607639338132,-0.005201895,0.00037287216,0.00062589115,0.0,0.0,0.0
UncalMag,1607639338135,25.75656,1.0500641,-147.86205,-31.0773,51.787903,-198.1201
UncalAccel,1607639338136,0.084785566,9.710373,-0.7502638,0.0,0.0,0.0
UncalAccel,1607639338146,-0.0277832,9.875633,-0.934685,0.0,0.0,0.0
UncalGyro,1607639338152,0.0035872264,0.00010653486,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639338155,27.142477,1.8694977,-150.36523,-31.0773,51.787903,-198.1201
UncalAccel,1607639338156,0.008143,9.935511,-0.87480795,0.0,0.0,0.0
UncalAccel,1607639338166,0.063229844,9.763064,-0.7622393,0.0,0.0,0.0
UncalGyro,1607639338172,-0.00040782848,0.0003728717,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639338175,27.260862,1.2003021,-150.16528,-31.0773,51.787903,-198.1201
UncalAccel,1607639338176,0.03448888,9.854077,-0.90354884,0.0,0.0,0.0
UncalAccel,1607639338186,-0.039758593,9.949881,-1.0065373,0.0,0.0,0.0
UncalGyro,1607639338192,-0.0030711992,0.000639209,0.0003595543,0.0,0.0,0.0
UncalMag,1607639338195,27.894537,1.4104247,-150.02902,-31.0773,51.787903,-198.1201
UncalAccel,1607639338196,0.041674122,9.770249,-0.78619003,0.0,0.0,0.0
UncalAccel,1607639338206,0.0919708,9.707978,-0.726313,0.0,0.0,0.0
UncalGyro,1607639338212,0.002521879,0.000639209,-0.00043945666,0.0,0.0,0.0
UncalMag,1607639338215,26.998455,1.9913177,-150.22096,-31.0773,51.787903,-198.1201
UncalAccel,1607639338216,-0.044548757,9.873238,-0.9466605,0.0,0.0,0.0
UncalAccel,1607639338226,-0.0014373213,9.9714365,-0.95145047,0.0,0.0,0.0
UncalGyro,1607639338232,-0.0009405026,-0.00042613928,0.00062589115,0.0,0.0,0.0
UncalMag,1607639338235,28.359852,1.3291993,-149.71904,-31.0773,51.787903,-198.1201
UncalAccel,1607639338236,0.08239048,9.777435,-0.7981654,0.0,0.0,0.0
UncalAccel,1607639338246,0.02730364,9.8181505,-0.7909802,0.0,0.0,0.0
UncalGyro,1607639338252,0.0019892044,-0.00042613928,-0.0012384676,0.0,0.0,0.0
UncalMag,1607639338255,27.311142,1.493326,-148.6601,-31.0773,51.787903,-198.1201
UncalAccel,1607639338256,-0.011017635,9.93072,-0.93228996,0.0,0.0,0.0
UncalAccel,1607639338266,0.02730364,9.801386,-0.82930136,0.0,0.0,0.0
UncalGyro,1607639338272,-0.0028048614,-0.00015980244,9.321747e-05,0.0,0.0,0.0
UncalMag,1607639338275,26.960003,1.1702547,-149.70462,-31.0773,51.787903,-198.1201
UncalAccel,1607639338276,0.06083476,9.770249,-0.7742146,0.0,0.0,0.0
UncalAccel,1607639338286,-0.018202886,9.897189,-0.9754013,0.0,0.0,0.0
UncalGyro,1607639338292,0.0014565298,-0.00015980197,-0.0012384672,0.0,0.0,0.0
UncalMag,1607639338295,27.016289,1.7334504,-148.67653,-31.0773,51.787903,-198.1201
UncalAccel,1607639338296,0.022513483,9.890003,-0.814931,0.0,0.0,0.0
UncalAccel,1607639338306,0.07041508,9.787015,-0.77900475,0.0,0.0,0.0
UncalGyro,1607639338312,0.0011901939,0.00037287216,9.321747e-05,0.0,0.0,0.0
UncalMag,1607639338315,26.492579,1.3839297,-150.48186,-31.0773,51.787903,-198.1201
UncalAccel,1607639338316,0.012933161,9.885214,-0.9298948,0.0,0.0,0.0
UncalAccel,1607639338326,0.0057479218,9.9403,-0.963426,0.0,0.0,0.0
UncalGyro,1607639338332,-0.0044028834,-0.0006924761,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639338335,27.220304,0.51168823,-150.11621,-31.0773,51.787903,-198.1201
UncalAccel,1607639338336,0.03688396,9.743904,-0.76702935,0.0,0.0,0.0
UncalAccel,1607639338346,0.05125444,9.7415085,-0.7358933,0.0,0.0,0.0
UncalGyro,1607639338352,0.004119901,-0.00015980244,-0.0004394562,0.0,0.0,0.0
UncalMag,1607639338355,27.165318,0.082699716,-151.45909,-31.0773,51.787903,-198.1201
UncalAccel,1607639338356,-0.04215368,9.95467,-0.9873768,0.0,0.0,0.0
UncalAccel,1607639338366,0.0033528432,9.921139,-0.8484621,0.0,0.0,0.0
UncalGyro,1607639338372,-0.0028048614,-0.00015980197,0.0011585653,0.0,0.0,0.0
UncalMag,1607639338375,29.987442,3.0119662,-150.60542,-31.0773,51.787903,-198.1201
UncalAccel,1607639338376,0.10155112,9.770249,-0.80774575,0.0,0.0,0.0
UncalAccel,1607639338386,-0.006227471,9.844498,-0.8604374,0.0,0.0,0.0
UncalGyro,1607639338392,0.0011901939,0.00010653486,-0.0015048045,0.0,0.0,0.0
UncalMag,1607639338395,29.246708,1.5447602,-152.17818,-31.0773,51.787903,-198.1201
UncalAccel,1607639338396,0.008143,9.933115,-0.86762273,0.0,0.0,0.0
UncalAccel,1607639338406,0.063229844,9.748693,-0.83409166,0.0,0.0,0.0
UncalGyro,1607639338412,-0.0006741653,0.00010653486,0.00035955478,0.0,0.0,0.0
UncalMag,1607639338415,26.332336,1.2303039,-150.31796,-31.0773,51.787903,-198.1201
UncalAccel,1607639338416,0.022513483,9.777435,-0.8125359,0.0,0.0,0.0
UncalAccel,1607639338426,-0.006227471,9.933115,-0.97300625,0.0,0.0,0.0
UncalGyro,1607639338432,-0.00014149165,-0.00042613928,-0.00043945666,0.0,0.0,0.0
UncalMag,1607639338435,27.57194,1.2356231,-150.16849,-31.0773,51.787903,-198.1201
UncalAccel,1607639338436,0.01532824,9.844498,-0.7909802,0.0,0.0,0.0
UncalAccel,1607639338446,0.09676096,9.758275,-0.80295557,0.0,0.0,0.0
UncalGyro,1607639338452,0.0014565298,0.000639209,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639338455,27.294113,1.4845369,-149.4225,-31.0773,51.787903,-198.1201
UncalAccel,1607639338456,-0.032573357,9.892399,-0.98498166,0.0,0.0,0.0
UncalAccel,1607639338466,-0.008622564,9.911559,-0.8891784,0.0,0.0,0.0
UncalGyro,1607639338472,-0.004935558,-0.0004261388,9.321747e-05,0.0,0.0,0.0
UncalMag,1607639338475,27.580545,1.7742097,-151.2751,-31.0773,51.787903,-198.1201
UncalAccel,1607639338476,0.07281016,9.707978,-0.79337525,0.0,0.0,0.0
UncalAccel,1607639338486,0.029698718,9.779831,-0.78858507,0.0,0.0,0.0
UncalGyro,1607639338492,0.004386238,-0.0004261388,-0.00097213034,0.0,0.0,0.0
UncalMag,1607639338495,27.045631,0.6176879,-151.34427,-31.0773,51.787903,-198.1201
UncalAccel,1607639338496,-0.020597957,9.973831,-1.0328833,0.0,0.0,0.0
UncalAccel,1607639338506,0.03927904,9.820546,-0.7981654,0.0,0.0,0.0
UncalGyro,1607639338512,-0.0038702097,-0.00042613928,9.321747e-05,0.0,0.0,0.0
UncalMag,1607639338515,28.084435,-0.2192322,-150.98181,-31.0773,51.787903,-198.1201
UncalAccel,1607639338516,0.09676096,9.7415085,-0.77900475,0.0,0.0,0.0
UncalAccel,1607639338526,-0.06610449,9.913955,-0.9394752,0.0,0.0,0.0
UncalGyro,1607639338532,0.0017228685,-0.0004261388,-0.0004394562,0.0,0.0,0.0
UncalMag,1607639338535,28.038557,1.2886047,-150.1733,-31.0773,51.787903,-198.1201
UncalAccel,1607639338536,0.022513483,9.885214,-0.8772031,0.0,0.0,0.0
UncalAccel,1607639338546,0.063229844,9.736719,-0.8532523,0.0,0.0,0.0
UncalGyro,1607639338552,-0.00014149118,-0.00015980244,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639338555,27.856577,0.99022526,-150.6095,-31.0773,51.787903,-198.1201
UncalAccel,1607639338556,0.012933161,9.815757,-0.8724129,0.0,0.0,0.0
UncalAccel,1607639338566,-0.013412721,9.93072,-0.8939687,0.0,0.0,0.0
UncalGyro,1607639338572,-0.0009405031,-0.00042613928,-0.00097213034,0.0,0.0,0.0
UncalMag,1607639338575,28.181278,1.0325775,-150.00278,-31.0773,51.787903,-198.1201
UncalAccel,1607639338576,0.06802,9.803781,-0.77900475,0.0,0.0,0.0
UncalAccel,1607639338586,0.0799954,9.806175,-0.81732607,0.0,0.0,0.0
UncalGyro,1607639338592,0.0027882154,-0.0006924761,-0.00097213034,0.0,0.0,0.0
UncalMag,1607639338595,28.191496,1.037851,-149.54533,-31.0773,51.787903,-198.1201
UncalAccel,1607639338596,-0.058919236,9.952276,-0.9825866,0.0,0.0,0.0
UncalAccel,1607639338606,0.024908558,9.846892,-0.8819932,0.0,0.0,0.0
UncalGyro,1607639338612,-0.004669221,-0.0006924761,0.000892228,0.0,0.0,0.0
UncalMag,1607639338615,27.573734,1.770694,-151.58006,-31.0773,51.787903,-198.1201
UncalAccel,1607639338616,0.075205244,9.700792,-0.76702935,0.0,0.0,0.0
UncalAccel,1607639338626,-0.030178279,9.866054,-0.92749965,0.0,0.0,0.0
UncalGyro,1607639338632,0.0033208895,-0.00042613928,-0.0012384672,0.0,0.0,0.0
UncalMag,1607639338635,26.491774,1.6505861,-151.26389,-31.0773,51.787903,-198.1201
UncalAccel,1607639338636,-0.015807793,9.942695,-0.9298948,0.0,0.0,0.0
UncalAccel,1607639338646,0.0919708,9.765459,-0.7909802,0.0,0.0,0.0
UncalGyro,1607639338652,-0.0025385246,-0.00015980197,0.0003595543,0.0,0.0,0.0
UncalMag,1607639338655,27.880419,1.00253,-149.54213,-31.0773,51.787903,-198.1201
UncalAccel,1607639338656,0.032093804,9.796596,-0.7598441,0.0,0.0,0.0
UncalAccel,1607639338666,-0.018202886,9.990597,-0.9706111,0.0,0.0,0.0
UncalGyro,1607639338672,0.0003911825,-0.00015980197,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639338675,27.212687,0.77482915,-151.2032,-31.0773,51.787903,-198.1201
UncalAccel,1607639338676,0.022513483,9.849287,-0.8364867,0.0,0.0,0.0
UncalAccel,1607639338686,0.09436588,9.739114,-0.8197211,0.0,0.0,0.0
UncalGyro,1607639338692,0.00012484565,-0.00015980244,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639338695,27.470583,1.9136077,-149.60603,-31.0773,51.787903,-198.1201
UncalAccel,1607639338696,-0.03736352,9.882819,-0.9179194,0.0,0.0,0.0
UncalAccel,1607639338706,0.00095775723,9.880424,-0.8532523,0.0,0.0,0.0
UncalGyro,1607639338712,-0.0025385255,0.00010653486,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639338715,26.411463,0.006701827,-150.38371,-31.0773,51.787903,-198.1201
UncalAccel,1607639338716,0.084785566,9.767855,-0.7502638,0.0,0.0,0.0
UncalAccel,1607639338726,0.012933161,9.846892,-0.88678336,0.0,0.0,0.0
UncalGyro,1607639338732,0.0038535642,-0.00015980197,-0.0015048045,0.0,0.0,0.0
UncalMag,1607639338735,28.565857,2.7082672,-151.19113,-31.0773,51.787903,-198.1201
UncalAccel,1607639338736,-0.061314315,9.990597,-0.9825866,0.0,0.0,0.0
UncalAccel,1607639338746,0.063229844,9.787015,-0.8197211,0.0,0.0,0.0
UncalGyro,1607639338752,-0.006000906,-0.00015980197,0.0003595543,0.0,0.0,0.0
UncalMag,1607639338755,27.093002,1.3098174,-151.08838,-31.0773,51.787903,-198.1201
UncalAccel,1607639338756,0.07041508,9.693607,-0.7478688,0.0,0.0,0.0
UncalAccel,1607639338766,-0.0277832,9.923534,-0.9682162,0.0,0.0,0.0
UncalGyro,1607639338772,0.0025218795,0.00010653486,-0.00097213034,0.0,0.0,0.0
UncalMag,1607639338775,27.373243,0.26093435,-149.48825,-31.0773,51.787903,-198.1201
UncalAccel,1607639338776,0.02730364,9.870843,-0.8604374,0.0,0.0,0.0
UncalAccel,1607639338786,0.09676096,9.758275,-0.7742146,0.0,0.0,0.0
UncalGyro,1607639338792,0.0011901939,0.00037287216,-0.0004394562,0.0,0.0,0.0
UncalMag,1607639338795,27.81602,0.30161113,-150.56042,-31.0773,51.787903,-198.1201
UncalAccel,1607639338796,0.0057479218,9.901979,-0.90354884,0.0,0.0,0.0
UncalAccel,1607639338806,-0.05412908,9.976226,-0.9251046,0.0,0.0,0.0
UncalGyro,1607639338812,-0.002538525,0.00010653486,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639338815,28.476135,0.7924531,-149.98636,-31.0773,51.787903,-198.1201
UncalAccel,1607639338816,0.08239048,9.755879,-0.8316965,0.0,0.0,0.0
UncalAccel,1607639338826,0.03448888,9.736719,-0.77181953,0.0,0.0,0.0
UncalGyro,1607639338832,0.0011901925,-0.0012251497,-0.0015048045,0.0,0.0,0.0
UncalMag,1607639338835,26.25772,0.52411187,-151.7937,-31.0773,51.787903,-198.1201
UncalAccel,1607639338836,-0.051734,9.928325,-0.95624065,0.0,0.0,0.0
UncalAccel,1607639338846,0.053649522,9.844498,-0.8269064,0.0,0.0,0.0
UncalGyro,1607639338852,-0.0022721877,-0.0006924761,0.00035955478,0.0,0.0,0.0
UncalMag,1607639338855,27.38996,0.93724364,-150.60469,-31.0773,51.787903,-198.1201
UncalAccel,1607639338856,0.07281016,9.765459,-0.7909802,0.0,0.0,0.0
UncalAccel,1607639338866,-0.0014373213,9.964251,-0.9682162,0.0,0.0,0.0
UncalGyro,1607639338872,0.0017228681,-0.0009588134,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639338875,26.942974,1.1614656,-150.46703,-31.0773,51.787903,-198.1201
UncalAccel,1607639338876,-0.0038323924,9.93072,-0.88678336,0.0,0.0,0.0
UncalAccel,1607639338886,0.0919708,9.719953,-0.7478688,0.0,0.0,0.0
UncalGyro,1607639338892,-0.0025385246,-0.0006924761,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639338895,27.446741,1.901303,-150.6734,-31.0773,51.787903,-198.1201
UncalAccel,1607639338896,-0.0014373213,9.772645,-0.81732607,0.0,0.0,0.0
UncalAccel,1607639338906,-0.030178279,9.947486,-0.9682162,0.0,0.0,0.0
UncalGyro,1607639338912,0.0006575198,-0.0006924761,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639338915,27.53498,2.6145263,-148.58772,-31.0773,51.787903,-198.1201
UncalAccel,1607639338916,0.06083476,9.796596,-0.82211614,0.0,0.0,0.0
UncalAccel,1607639338926,0.087180644,9.779831,-0.77181953,0.0,0.0,0.0
UncalGyro,1607639338932,0.0017228685,-0.0006924761,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639338935,27.870201,0.9972566,-149.99957,-31.0773,51.787903,-198.1201
UncalAccel,1607639338936,-0.006227471,9.91635,-0.9394752,0.0,0.0,0.0
UncalAccel,1607639338946,0.008143,9.904374,-0.86762273,0.0,0.0,0.0
UncalGyro,1607639338952,-0.0044028834,0.000639209,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639338955,27.582157,1.2408967,-149.71103,-31.0773,51.787903,-198.1201
UncalAccel,1607639338956,0.10155112,9.7463,-0.814931,0.0,0.0,0.0
UncalAccel,1607639338966,-0.032573357,9.789411,-0.8484621,0.0,0.0,0.0
UncalGyro,1607639338972,0.0014565303,-0.00042613928,-0.00070579303,0.0,0.0,0.0
UncalMag,1607639338975,27.62903,1.5321627,-148.35834,-31.0773,51.787903,-198.1201
UncalAccel,1607639338976,-0.022993036,9.904374,-0.9394752,0.0,0.0,0.0
UncalAccel,1607639338986,0.04646428,9.789411,-0.7981654,0.0,0.0,0.0
UncalGyro,1607639338992,-0.0006741658,0.000639209,0.0003595543,0.0,0.0,0.0
UncalMag,1607639338995,27.334177,1.7722871,-148.37477,-31.0773,51.787903,-198.1201
UncalAccel,1607639338996,0.063229844,9.808571,-0.80295557,0.0,0.0,0.0
UncalGyro,1607639339004,-0.0009405026,-0.0017578234,-0.0007057935,0.0,0.0,0.0
UncalAccel,1607639339006,-0.046943843,9.992991,-1.0448586,0.0,0.0,0.0
UncalMag,1607639339007,27.334177,1.7722871,-148.37477,-31.0773,51.787903,-198.1201
UncalAccel,1607639339008,0.03927904,9.866054,-0.81732607,0.0,0.0,0.0
UncalAccel,1607639339018,0.0919708,9.696002,-0.76463425,0.0,0.0,0.0
UncalGyro,1607639339024,-0.001206839,-0.00015980197,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639339027,27.176535,1.8870758,-148.84042,-31.0773,51.787903,-198.1201
UncalAccel,1607639339028,-0.025388122,9.8181505,-0.86283255,0.0,0.0,0.0
UncalAccel,1607639339038,-0.018202886,9.94509,-0.92031455,0.0,0.0,0.0
UncalGyro,1607639339044,-0.0012068395,-0.0004261388,9.321794e-05,0.0,0.0,0.0
UncalMag,1607639339047,27.176535,1.8870758,-148.84042,-31.0773,51.787903,-198.1201
UncalAccel,1607639339048,0.06802,9.770249,-0.814931,0.0,0.0,0.0
UncalAccel,1607639339058,0.06802,9.806175,-0.79337525,0.0,0.0,0.0
UncalGyro,1607639339064,0.0025218786,0.0009055463,-0.00043945666,0.0,0.0,0.0
UncalMag,1607639339067,27.55882,2.626831,-147.52036,-31.0773,51.787903,-198.1201
UncalAccel,1607639339068,-0.025388122,9.937905,-0.97300625,0.0,0.0,0.0
UncalAccel,1607639339078,0.008143,9.851682,-0.8125359,0.0,0.0,0.0
UncalGyro,1607639339084,-0.004935558,-0.0006924761,-0.0004394562,0.0,0.0,0.0
UncalMag,1607639339087,27.311142,1.493326,-148.6601,-31.0773,51.787903,-198.1201
UncalAccel,1607639339088,0.075205244,9.743904,-0.78619003,0.0,0.0,0.0
UncalAccel,1607639339099,-0.056524158,9.887609,-0.94426537,0.0,0.0,0.0
UncalGyro,1607639339104,0.0019892054,-0.0009588134,-0.0012384676,0.0,0.0,0.0
UncalMag,1607639339107,27.311142,1.493326,-148.6601,-31.0773,51.787903,-198.1201
UncalAccel,1607639339109,0.029698718,9.901979,-0.9107342,0.0,0.0,0.0
UncalAccel,1607639339119,0.063229844,9.722348,-0.7622393,0.0,0.0,0.0
UncalGyro,1607639339124,-0.0014731763,-0.0006924761,0.0003595543,0.0,0.0,0.0
UncalMag,1607639339127,28.439173,2.1713562,-148.40561,-31.0773,51.787903,-198.1201
UncalAccel,1607639339129,0.032093804,9.837312,-0.8364867,0.0,0.0,0.0
UncalAccel,1607639339139,-0.020597957,9.997782,-0.99216676,0.0,0.0,0.0
UncalGyro,1607639339144,-0.00014149118,-0.0012251497,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639339147,26.425892,-0.25292367,-148.99176,-31.0773,51.787903,-198.1201
UncalAccel,1607639339149,0.024908558,9.820546,-0.8101408,0.0,0.0,0.0
UncalAccel,1607639339159,0.087180644,9.743904,-0.79577035,0.0,0.0,0.0
UncalGyro,1607639339164,0.0011901939,-0.00042613928,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639339167,27.303526,1.7564669,-149.74709,-31.0773,51.787903,-198.1201
UncalAccel,1607639339169,-0.039758593,9.870843,-0.9706111,0.0,0.0,0.0
UncalAccel,1607639339179,0.0057479218,9.887609,-0.85085714,0.0,0.0,0.0
UncalGyro,1607639339184,-0.0030711982,0.00010653486,0.00035955478,0.0,0.0,0.0
UncalMag,1607639339187,27.310337,1.7599823,-149.44214,-31.0773,51.787903,-198.1201
UncalAccel,1607639339189,0.103946194,9.736719,-0.79337525,0.0,0.0,0.0
UncalAccel,1607639339199,0.010538079,9.822942,-0.82211614,0.0,0.0,0.0
UncalGyro,1607639339204,0.0030545527,0.00010653486,-0.0012384672,0.0,0.0,0.0
UncalMag,1607639339207,27.199257,2.8335571,-150.43393,-31.0773,51.787903,-198.1201
UncalAccel,1607639339209,-0.008622564,9.976226,-0.9682162,0.0,0.0,0.0
UncalAccel,1607639339219,0.05843968,9.791805,-0.7598441,0.0,0.0,0.0
UncalGyro,1607639339224,-0.0038702087,0.00090554584,0.00062589115,0.0,0.0,0.0
UncalMag,1607639339227,27.27108,1.2055757,-149.70782,-31.0773,51.787903,-198.1201
UncalAccel,1607639339229,0.063229844,9.763064,-0.8245113,0.0,0.0,0.0
UncalAccel,1607639339239,-0.04215368,9.918745,-0.9754013,0.0,0.0,0.0
UncalGyro,1607639339244,-0.0006741653,0.00010653486,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639339247,25.845476,3.232535,-149.84883,-31.0773,51.787903,-198.1201
UncalAccel,1607639339249,0.02730364,9.832522,-0.8245113,0.0,0.0,0.0
UncalAccel,1607639339259,0.07041508,9.719953,-0.70954746,0.0,0.0,0.0
UncalGyro,1607639339264,0.0022555422,-0.00042613928,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639339267,27.103218,1.3150909,-150.63094,-31.0773,51.787903,-198.1201
UncalAccel,1607639339269,-0.008622564,9.894794,-0.963426,0.0,0.0,0.0
UncalAccel,1607639339279,0.00095775723,9.964251,-0.9418702,0.0,0.0,0.0
UncalGyro,1607639339284,-0.0028048623,-0.0017578234,9.321747e-05,0.0,0.0,0.0
UncalMag,1607639339287,26.635794,1.5287659,-151.40816,-31.0773,51.787903,-198.1201
UncalAccel,1607639339289,0.0560446,9.758275,-0.8005605,0.0,0.0,0.0
UncalAccel,1607639339299,0.032093804,9.772645,-0.783795,0.0,0.0,0.0
UncalGyro,1607639339304,0.0019892054,0.00010653486,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639339307,27.103218,1.3150909,-150.63094,-31.0773,51.787903,-198.1201
UncalAccel,1607639339309,-0.04215368,9.923534,-0.9825866,0.0,0.0,0.0
UncalAccel,1607639339319,0.0440692,9.839706,-0.905944,0.0,0.0,0.0
UncalGyro,1607639339325,-0.0036038738,-0.0004261388,0.00035955478,0.0,0.0,0.0
UncalMag,1607639339327,25.450489,-0.51418763,-150.49715,-31.0773,51.787903,-198.1201
UncalAccel,1607639339329,0.0919708,9.7463,-0.7287081,0.0,0.0,0.0
UncalAccel,1607639339339,0.008143,9.880424,-0.8939687,0.0,0.0,0.0
UncalGyro,1607639339345,0.0030545527,-0.0006924761,-0.00097213034,0.0,0.0,0.0
UncalMag,1607639339347,27.403273,1.6117951,-151.87361,-31.0773,51.787903,-198.1201
UncalAccel,1607639339349,-0.0014373213,9.949881,-0.89157355,0.0,0.0,0.0
UncalAccel,1607639339359,0.053649522,9.796596,-0.8269064,0.0,0.0,0.0
UncalGyro,1607639339365,-0.0014731772,-0.0012251502,0.00035955478,0.0,0.0,0.0
UncalMag,1607639339367,26.466139,1.1032104,-150.91968,-31.0773,51.787903,-198.1201
UncalAccel,1607639339369,0.0057479218,9.813361,-0.8580425,0.0,0.0,0.0
UncalAccel,1607639339379,-0.0277832,9.933115,-0.9586358,0.0,0.0,0.0
UncalGyro,1607639339385,-0.002538525,-0.0012251497,-0.00017311936,0.0,0.0,0.0
UncalMag,1607639339387,28.047968,1.560535,-150.49788,-31.0773,51.787903,-198.1201
UncalAccel,1607639339389,0.05843968,9.767855,-0.75744903,0.0,0.0,0.0
UncalAccel,1607639339399,0.0440692,9.755879,-0.7622393,0.0,0.0,0.0
UncalGyro,1607639339405,0.004119901,-0.00015980244,-0.0007057935,0.0,0.0,0.0
UncalMag,1607639339407,29.303802,1.8412997,-150.36803,-31.0773,51.787903,-198.1201
UncalAccel,1607639339409,-0.0277832,9.966646,-0.9777963,0.0,0.0,0.0
UncalAccel,1607639339419,0.029698718,9.93072,-0.8652277,0.0,0.0,0.0
UncalGyro,1607639339425,-0.004402885,-0.00042613928,0.00035955478,0.0,0.0,0.0
UncalMag,1607639339427,27.499924,0.7978454,-152.27377,-31.0773,51.787903,-198.1201
UncalAccel,1607639339429,0.07041508,9.751089,-0.7598441,0.0,0.0,0.0
UncalAccel,1607639339439,0.022513483,9.815757,-0.87959826,0.0,0.0,0.0
UncalGyro,1607639339445,0.001989205,-0.00042613928,-0.0012384676,0.0,0.0,0.0
UncalMag,1607639339447,25.617235,0.31047374,-152.23491,-31.0773,51.787903,-198.1201
UncalAccel,1607639339449,-0.06370939,9.928325,-0.89636374,0.0,0.0,0.0
