MessageType,utcTimeMillis,MeasurementX,MeasurementY,MeasurementZ,BiasX,BiasY,BiasZ
UncalAccel,1609797665266,-0.2816617,10.361834,-0.7478688,0.0,0.0,0.0
UncalGyro,1609797665271,-0.016110059,-0.000805669,-0.0066534313,0.0,0.0,0.0
UncalAccel,1609797665286,-0.5020091,9.31279,0.55026466,0.0,0.0,0.0
UncalGyro,1609797665291,-0.023567498,0.0018577031,-0.0050554103,0.0,0.0,0.0
UncalAccel,1609797665306,-0.23855026,10.249265,-0.94905543,0.0,0.0,0.0
UncalGyro,1609797665311,0.0339613,0.00025967835,-0.011447499,0.0,0.0,0.0
UncalMag,1609797665324,18.315563,-1.2511396,-124.01141,-31.0773,51.787903,-198.1201
UncalAccel,1609797665326,-0.59781224,10.948629,-1.3298732,0.0,0.0,0.0
UncalGyro,1609797665331,0.0062622493,-0.0013383427,-0.014110869,0.0,0.0,0.0
UncalAccel,1609797665346,-0.09245035,9.530742,0.51433843,0.0,0.0,0.0
UncalGyro,1609797665351,-0.037417028,0.000792352,0.0013366793,0.0,0.0,0.0
UncalAccel,1609797665366,-0.43494684,10.646849,-0.7334982,0.0,0.0,0.0
UncalGyro,1609797665371,0.029699909,0.002390375,-0.0029247138,0.0,0.0,0.0
UncalAccel,1609797665386,-0.5020091,10.618108,-1.0065373,0.0,0.0,0.0
UncalGyro,1609797665391,0.021177122,0.0029230486,0.003467375,0.0,0.0,0.0
UncalAccel,1609797665406,-0.25052565,9.767855,-0.1658643,0.0,0.0,0.0
UncalGyro,1609797665411,-0.019306108,0.0013250257,0.0055980715,0.0,0.0,0.0
UncalAccel,1609797665426,-0.91875297,9.832522,-0.29759365,0.0,0.0,0.0
UncalGyro,1609797665431,-0.010250648,0.00025967835,-0.0018593655,0.0,0.0,0.0
UncalAccel,1609797665446,-0.5115894,10.697146,-1.3394535,0.0,0.0,0.0
UncalGyro,1609797665451,0.045680128,0.0013250257,0.0093267895,0.0,0.0,0.0
UncalAccel,1609797665466,0.3937509,10.244476,-1.1526372,0.0,0.0,0.0
UncalGyro,1609797665471,0.009990968,-0.000805669,0.016784227,0.0,0.0,0.0
UncalAccel,1609797665486,-0.118796244,10.167832,-0.61853445,0.0,0.0,0.0
UncalGyro,1609797665491,-0.015044712,-0.000805669,0.0055980715,0.0,0.0,0.0
UncalAccel,1609797665506,-0.470873,9.655286,-0.0029988438,0.0,0.0,0.0
UncalGyro,1609797665511,0.00040283526,0.002390375,0.0071960934,0.0,0.0,0.0
UncalMag,1609797665524,17.9602,-0.73677164,-124.73396,-31.0773,51.787903,-198.1201
UncalAccel,1609797665526,-0.3630944,10.045684,-1.0951554,0.0,0.0,0.0
UncalGyro,1609797665531,0.031830605,0.000792352,0.006663419,0.0,0.0,0.0
UncalAccel,1609797665546,-0.3774649,10.522305,-1.3083174,0.0,0.0,0.0
UncalGyro,1609797665551,0.01158899,-0.000805669,0.0029347013,0.0,0.0,0.0
UncalAccel,1609797665566,-0.025388122,9.32237,-0.048505366,0.0,0.0,0.0
UncalGyro,1609797665571,-0.040080395,-0.000805669,0.0071960934,0.0,0.0,0.0
UncalAccel,1609797665586,-0.58104664,10.163042,-0.6712262,0.0,0.0,0.0
UncalGyro,1609797665591,0.024373168,0.0029230486,0.00027133105,0.0,0.0,0.0
UncalAccel,1609797665606,-0.7343318,10.155858,-0.7454737,0.0,0.0,0.0
UncalGyro,1609797665611,0.026503863,0.005586419,0.004532723,0.0,0.0,0.0
UncalAccel,1609797665626,-0.4732681,9.691212,-0.06287584,0.0,0.0,0.0
UncalGyro,1609797665631,-0.027296215,0.000792352,0.004532723,0.0,0.0,0.0
UncalAccel,1609797665646,-0.5738614,9.250517,0.0640634,0.0,0.0,0.0
UncalGyro,1609797665651,-0.020904128,0.0018577031,0.0008040038,0.0,0.0,0.0
UncalAccel,1609797665666,0.06802,10.088796,-1.3178978,0.0,0.0,0.0
UncalGyro,1609797665671,0.03449397,0.0029230486,0.006663419,0.0,0.0,0.0
UncalAccel,1609797665686,-0.171488,10.328303,-1.3681943,0.0,0.0,0.0
UncalGyro,1609797665691,0.00040283526,0.002390375,0.001869353,0.0,0.0,0.0
UncalAccel,1609797665706,-0.058919236,9.310394,-0.017369345,0.0,0.0,0.0
UncalGyro,1609797665711,-0.031557605,0.003988398,0.007728768,0.0,0.0,0.0
UncalMag,1609797665724,17.613209,-1.0914999,-124.78428,-31.0773,51.787903,-198.1201
UncalAccel,1609797665726,-0.6984056,9.367876,0.23171899,0.0,0.0,0.0
UncalGyro,1609797665731,-0.002260535,0.0045210714,0.001869353,0.0,0.0,0.0
UncalAccel,1609797665746,-0.3056125,9.897189,-1.1310816,0.0,0.0,0.0
UncalGyro,1609797665751,0.029699909,0.0029230486,0.005065398,0.0,0.0,0.0
UncalAccel,1609797665766,-0.26250106,10.016943,-0.78858507,0.0,0.0,0.0
UncalGyro,1609797665771,-0.0059892545,0.000792352,0.001869353,0.0,0.0,0.0
UncalAccel,1609797665786,-0.5523057,9.801386,-0.053295523,0.0,0.0,0.0
UncalGyro,1609797665791,-0.017175406,0.002390375,0.003467375,0.0,0.0,0.0
UncalAccel,1609797665806,-0.39662552,9.461285,-0.029344723,0.0,0.0,0.0
UncalGyro,1609797665811,0.006794923,0.003988398,0.0071960934,0.0,0.0,0.0
UncalAccel,1609797665826,-0.6576892,10.19418,-1.0065373,0.0,0.0,0.0
UncalGyro,1609797665831,0.024905842,0.0029230486,0.00027133105,0.0,0.0,0.0
UncalAccel,1609797665846,-0.36069936,9.9714365,-0.68799174,0.0,0.0,0.0
UncalGyro,1609797665851,-0.0049239052,0.0018577031,0.0040000486,0.0,0.0,0.0
UncalAccel,1609797665866,-0.06370939,8.955922,0.1359158,0.0,0.0,0.0
UncalGyro,1609797665871,-0.02676354,0.0018577031,0.005065398,0.0,0.0,0.0
UncalAccel,1609797665886,-0.5906271,10.553441,-1.507109,0.0,0.0,0.0
UncalGyro,1609797665891,0.046212804,0.0029230486,-0.0029247138,0.0,0.0,0.0
UncalAccel,1609797665906,-0.20022897,10.151068,-0.32393956,0.0,0.0,0.0
UncalGyro,1609797665911,0.003598879,0.003455724,0.006130745,0.0,0.0,0.0
UncalMag,1609797665924,17.932238,-0.76538736,-124.51821,-31.0773,51.787903,-198.1201
UncalAccel,1609797665926,-0.82055473,10.07203,-0.09401189,0.0,0.0,0.0
UncalGyro,1609797665931,-0.010783319,0.003988398,0.00027133105,0.0,0.0,0.0
UncalAccel,1609797665946,-0.8253448,9.284048,0.36823857,0.0,0.0,0.0
UncalGyro,1609797665951,-0.005456579,0.0045210714,0.0040000486,0.0,0.0,0.0
UncalAccel,1609797665966,-0.3846501,10.234895,-1.0472537,0.0,0.0,0.0
UncalGyro,1609797665971,0.040353388,0.0029230486,0.0024020267,0.0,0.0,0.0
UncalAccel,1609797665986,-0.43015665,10.582182,-1.1502422,0.0,0.0,0.0
UncalGyro,1609797665991,0.0014681825,0.00025967835,-0.0018593655,0.0,0.0,0.0
UncalAccel,1609797666004,-0.31758785,9.7415085,-0.49878037,0.0,0.0,0.0
UncalAccel,1609797666006,-0.21699454,9.521161,0.18621248,0.0,0.0,0.0
UncalGyro,1609797666009,-0.012914018,0.0018577031,0.0024020267,0.0,0.0,0.0
UncalGyro,1609797666011,-0.02410017,0.003988398,0.0040000486,0.0,0.0,0.0
UncalAccel,1609797666024,-0.06610449,10.230105,-1.2316749,0.0,0.0,0.0
UncalAccel,1609797666026,-0.5690713,10.3690195,-0.8436719,0.0,0.0,0.0
UncalGyro,1609797666029,0.025438515,0.0029230486,0.005065398,0.0,0.0,0.0
UncalGyro,1609797666031,0.03662467,0.0045210714,0.00027133105,0.0,0.0,0.0
UncalMag,1609797666042,17.396257,-0.52991176,-123.526535,-31.0773,51.787903,-198.1201
UncalAccel,1609797666044,0.1159216,10.39776,-1.0616242,0.0,0.0,0.0
UncalAccel,1609797666046,-0.5690713,10.232499,-0.9706111,0.0,0.0,0.0
UncalGyro,1609797666049,0.00786027,0.0018577031,0.0040000486,0.0,0.0,0.0
UncalGyro,1609797666051,0.015317707,0.003455724,0.005065398,0.0,0.0,0.0
UncalAccel,1609797666064,-0.70559084,10.004968,-0.5610525,0.0,0.0,0.0
UncalAccel,1609797666066,-0.18346341,9.664866,-0.247297,0.0,0.0,0.0
UncalGyro,1609797666069,-0.025165517,0.0018577031,0.0013366793,0.0,0.0,0.0
UncalGyro,1609797666071,-0.024632845,0.002390375,0.0071960934,0.0,0.0,0.0
UncalAccel,1609797666084,-0.30800754,8.254164,1.098738,0.0,0.0,0.0
UncalGyro,1609797666089,-0.041145746,0.0018577031,0.008794116,0.0,0.0,0.0
UncalAccel,1609797666104,-0.28645182,10.615712,-1.8903219,0.0,0.0,0.0
UncalGyro,1609797666109,0.06379105,-0.0013383427,-0.0007940172,0.0,0.0,0.0
UncalAccel,1609797666124,0.30513293,10.148672,-1.2556257,0.0,0.0,0.0
UncalGyro,1609797666129,-0.018240754,-0.004001714,0.005065398,0.0,0.0,0.0
UncalAccel,1609797666144,0.13508224,8.922391,-0.04132013,0.0,0.0,0.0
UncalGyro,1609797666149,-0.05286457,-0.0018710173,0.003467375,0.0,0.0,0.0
UncalAccel,1609797666164,-0.2648961,9.9786215,-1.0137225,0.0,0.0,0.0
UncalGyro,1609797666169,0.025971191,-0.00027299533,-0.0023920392,0.0,0.0,0.0
UncalAccel,1609797666184,-0.24094532,9.79899,-0.9298948,0.0,0.0,0.0
UncalGyro,1609797666189,-0.0017278614,-0.00027299533,0.0029347013,0.0,0.0,0.0
UncalAccel,1609797666204,-0.26250106,9.51158,-0.07006109,0.0,0.0,0.0
UncalGyro,1609797666209,-0.027828887,-0.0013383427,0.0029347013,0.0,0.0,0.0
UncalAccel,1609797666224,0.0033528432,8.86491,0.0640634,0.0,0.0,0.0
UncalGyro,1609797666229,-0.025698192,-0.0018710173,0.005065398,0.0,0.0,0.0
UncalMag,1609797666242,17.948917,-0.3837085,-123.38554,-31.0773,51.787903,-198.1201
UncalAccel,1609797666244,-0.171488,9.866054,-1.1334766,0.0,0.0,0.0
UncalGyro,1609797666249,0.02064445,-0.0018710173,-0.00026134355,0.0,0.0,0.0
UncalAccel,1609797666264,-0.15472244,10.256451,-1.7993088,0.0,0.0,0.0
UncalGyro,1609797666269,0.015317707,-0.00027299533,0.0071960934,0.0,0.0,0.0
UncalAccel,1609797666284,-0.291242,8.915207,0.5430794,0.0,0.0,0.0
UncalGyro,1609797666289,-0.060854677,0.00025967835,0.011457486,0.0,0.0,0.0
UncalAccel,1609797666304,-0.21938957,8.702044,0.71552515,0.0,0.0,0.0
UncalGyro,1609797666309,-0.015577388,0.00025967835,0.011457486,0.0,0.0,0.0
UncalAccel,1609797666324,-0.31998295,10.498353,-1.4304665,0.0,0.0,0.0
UncalGyro,1609797666329,0.04887617,-0.0013383427,0.006130745,0.0,0.0,0.0
UncalAccel,1609797666344,-0.25771087,9.937905,-0.52512634,0.0,0.0,0.0
UncalGyro,1609797666349,-0.024632845,-0.0018710173,0.011457486,0.0,0.0,0.0
UncalAccel,1609797666364,-0.39423043,9.006219,0.10238467,0.0,0.0,0.0
UncalGyro,1609797666369,-0.040080395,-0.0018710173,0.013588183,0.0,0.0,0.0
UncalAccel,1609797666384,-0.5115894,9.602594,-0.26645762,0.0,0.0,0.0
UncalGyro,1609797666389,0.021709798,0.00025967835,0.01199016,0.0,0.0,0.0
UncalAccel,1609797666404,-0.20022897,9.822942,-1.4951336,0.0,0.0,0.0
UncalGyro,1609797666409,0.024373168,-0.000805669,0.013588183,0.0,0.0,0.0
UncalAccel,1609797666424,-0.4948238,9.753484,-0.33112484,0.0,0.0,0.0
UncalGyro,1609797666429,-0.031024933,-0.0024036919,0.0093267895,0.0,0.0,0.0
UncalMag,1609797666442,17.601954,-1.0046642,-124.118935,-31.0773,51.787903,-198.1201
UncalAccel,1609797666444,-0.171488,9.133158,0.18142231,0.0,0.0,0.0
UncalGyro,1609797666449,-0.010783319,0.000792352,0.016251553,0.0,0.0,0.0
UncalAccel,1609797666464,0.048859358,10.141487,-1.3131075,0.0,0.0,0.0
UncalGyro,1609797666469,0.025438515,-0.0029363655,0.009859463,0.0,0.0,0.0
UncalAccel,1609797666484,-0.18346341,9.899584,-0.40058213,0.0,0.0,0.0
UncalGyro,1609797666489,-0.013979365,-0.00027299533,0.006663419,0.0,0.0,0.0
UncalAccel,1609797666504,0.09676096,9.602594,-0.47243458,0.0,0.0,0.0
UncalGyro,1609797666509,-0.0017278614,0.000792352,0.010924812,0.0,0.0,0.0
UncalAccel,1609797666524,-0.7894187,9.03017,0.15747151,0.0,0.0,0.0
UncalGyro,1609797666529,-0.03262296,0.00025967835,0.00027133105,0.0,0.0,0.0
UncalAccel,1609797666544,-0.46368778,9.681631,-0.40058213,0.0,0.0,0.0
UncalGyro,1609797666549,0.027036538,0.0018577031,0.004532723,0.0,0.0,0.0
UncalAccel,1609797666564,0.17340353,10.062449,-1.3777748,0.0,0.0,0.0
UncalGyro,1609797666569,0.0025335308,-0.0034690392,0.00027133105,0.0,0.0,0.0
UncalAccel,1609797666584,-0.08287005,9.212195,0.18381739,0.0,0.0,0.0
UncalGyro,1609797666589,-0.059789333,-0.0018710173,-0.007186105,0.0,0.0,0.0
UncalAccel,1609797666604,-0.11640115,9.739114,0.10477975,0.0,0.0,0.0
UncalGyro,1609797666609,0.017981078,0.0018577031,-0.008251457,0.0,0.0,0.0
UncalAccel,1609797666624,-0.6385286,10.757023,-1.566986,0.0,0.0,0.0
UncalGyro,1609797666629,0.029699909,0.000792352,-0.013045521,0.0,0.0,0.0
UncalMag,1609797666642,17.601002,-0.55905396,-123.265465,-31.0773,51.787903,-198.1201
UncalAccel,1609797666644,-0.14035195,8.943947,-0.091616794,0.0,0.0,0.0
UncalGyro,1609797666649,-0.06511607,-0.00027299533,-0.0050554103,0.0,0.0,0.0
UncalAccel,1609797666664,-0.20262404,8.474511,0.8759955,0.0,0.0,0.0
UncalGyro,1609797666669,-0.045407128,0.00025967835,-0.009849478,0.0,0.0,0.0
UncalAccel,1609797666684,-0.2816617,10.23729,-1.3753797,0.0,0.0,0.0
UncalGyro,1609797666689,0.056333613,0.0018577031,-0.013578195,0.0,0.0,0.0
UncalAccel,1609797666704,-0.47805828,10.737862,-1.4113059,0.0,0.0,0.0
UncalGyro,1609797666709,0.02064445,0.002390375,-0.010914825,0.0,0.0,0.0
UncalAccel,1609797666724,-0.4900337,9.224172,0.69875956,0.0,0.0,0.0
UncalGyro,1609797666729,-0.068844795,0.00025967835,-0.0061207577,0.0,0.0,0.0
UncalAccel,1609797666744,-0.13795687,8.833774,0.42572045,0.0,0.0,0.0
UncalGyro,1609797666749,-0.024632845,0.000792352,-0.0050554103,0.0,0.0,0.0
UncalAccel,1609797666764,-0.46368778,10.467218,-1.143057,0.0,0.0,0.0
UncalGyro,1609797666769,0.04408211,0.000792352,-0.009849478,0.0,0.0,0.0
UncalAccel,1609797666784,0.12310684,10.455242,-1.2580208,0.0,0.0,0.0
UncalGyro,1609797666789,0.008392946,-0.00027299533,0.0029347013,0.0,0.0,0.0
UncalAccel,1609797666805,-0.11400607,9.17148,0.9837741,0.0,0.0,0.0
UncalGyro,1609797666809,-0.05392992,-0.00027299533,0.00027133105,0.0,0.0,0.0
UncalAccel,1609797666825,-0.2792666,10.225314,-0.51075584,0.0,0.0,0.0
UncalGyro,1609797666829,0.052604888,0.0013250257,-0.0050554103,0.0,0.0,0.0
UncalMag,1609797666842,17.765162,0.023077637,-123.01727,-31.0773,51.787903,-198.1201
UncalAccel,1609797666845,-0.6624794,10.764209,-1.1238964,0.0,0.0,0.0
UncalGyro,1609797666849,0.03502665,-0.00027299533,-0.007186105,0.0,0.0,0.0
UncalAccel,1609797666865,-0.34632885,9.650496,0.61014163,0.0,0.0,0.0
UncalGyro,1609797666869,-0.03315563,-0.0013383427,0.0013366793,0.0,0.0,0.0
UncalAccel,1609797666885,-0.16909292,10.014547,-0.60176885,0.0,0.0,0.0
UncalGyro,1609797666889,0.015317707,-0.0024036919,-0.003990061,0.0,0.0,0.0
UncalAccel,1609797666905,-0.41578615,10.637268,-1.0807848,0.0,0.0,0.0
UncalGyro,1609797666909,0.029699909,-0.000805669,-0.007186105,0.0,0.0,0.0
UncalAccel,1609797666925,-0.14514212,10.493564,-0.59937376,0.0,0.0,0.0
UncalGyro,1609797666929,0.017981078,0.0018577031,-0.0013266909,0.0,0.0,0.0
UncalAccel,1609797666945,-0.58104664,10.309143,-0.2832232,0.0,0.0,0.0
UncalGyro,1609797666949,0.0025335308,0.0013250257,-0.0066534313,0.0,0.0,0.0
UncalAccel,1609797666965,-0.5906271,9.63373,0.5861908,0.0,0.0,0.0
UncalGyro,1609797666969,-0.006521928,0.0029230486,-0.0045227357,0.0,0.0,0.0
UncalAccel,1609797666985,-0.5259598,10.864801,-1.320293,0.0,0.0,0.0
UncalGyro,1609797666989,0.04461478,0.000792352,-0.009849478,0.0,0.0,0.0
UncalAccel,1609797667005,-0.118796244,10.699541,-1.5813565,0.0,0.0,0.0
UncalGyro,1609797667010,0.00892562,0.000792352,-0.0050554103,0.0,0.0,0.0
UncalAccel,1609797667025,-0.21699454,9.540321,0.40655982,0.0,0.0,0.0
UncalGyro,1609797667030,-0.0379497,0.002390375,-0.0050554103,0.0,0.0,0.0
UncalMag,1609797667042,16.840302,-0.7525067,-121.46444,-31.0773,51.787903,-198.1201
UncalAccel,1609797667045,-0.5666762,10.076819,-0.5658426,0.0,0.0,0.0
UncalGyro,1609797667050,0.025971191,0.003455724,-0.011447499,0.0,0.0,0.0
UncalAccel,1609797667065,-0.43734187,10.3690195,-1.3178978,0.0,0.0,0.0
UncalGyro,1609797667070,0.027036538,0.002390375,-0.010914825,0.0,0.0,0.0
UncalAccel,1609797667085,-0.5115894,10.09119,-0.20418556,0.0,0.0,0.0
UncalGyro,1609797667090,-0.024632845,0.000792352,-0.011980172,0.0,0.0,0.0
UncalAccel,1609797667105,-0.24094532,9.303209,0.47841227,0.0,0.0,0.0
UncalGyro,1609797667110,-0.03368831,0.000792352,-0.010382151,0.0,0.0,0.0
UncalAccel,1609797667125,-0.3104027,10.304352,-1.1310816,0.0,0.0,0.0
UncalGyro,1609797667130,0.029699909,0.0029230486,-0.0146435425,0.0,0.0,0.0
UncalAccel,1609797667145,-0.5044041,10.507934,-1.2891568,0.0,0.0,0.0
UncalGyro,1609797667150,0.009990968,0.003988398,-0.010382151,0.0,0.0,0.0
UncalAccel,1609797667165,-0.36069936,9.17148,0.7442661,0.0,0.0,0.0
UncalGyro,1609797667170,-0.05286457,0.0029230486,-0.005588084,0.0,0.0,0.0
UncalAccel,1609797667185,-0.59541714,9.571459,0.590981,0.0,0.0,0.0
UncalGyro,1609797667190,0.0009355089,0.003455724,-0.011980172,0.0,0.0,0.0
UncalAccel,1609797667205,-0.43255168,10.603738,-1.3801699,0.0,0.0,0.0
UncalGyro,1609797667210,0.045147456,0.002390375,-0.010914825,0.0,0.0,0.0
UncalAccel,1609797667225,-0.10203068,9.602594,-0.2880134,0.0,0.0,0.0
UncalGyro,1609797667230,-0.029959586,0.00025967835,-0.009849478,0.0,0.0,0.0
UncalMag,1609797667242,17.418282,-0.42506847,-122.80149,-31.0773,51.787903,-198.1201
UncalAccel,1609797667245,-0.33195835,10.19418,-0.51554596,0.0,0.0,0.0
UncalGyro,1609797667250,0.0041315528,0.00025967835,-0.016774239,0.0,0.0,0.0
UncalAccel,1609797667265,-0.44931728,9.631335,-0.091616794,0.0,0.0,0.0
UncalGyro,1609797667270,0.003598879,0.0013250257,-0.016774239,0.0,0.0,0.0
UncalAccel,1609797667285,-0.42536646,9.719953,-0.247297,0.0,0.0,0.0
UncalGyro,1609797667290,0.018513754,0.0013250257,-0.018372264,0.0,0.0,0.0
UncalAccel,1609797667305,0.012933161,10.644454,-1.1526372,0.0,0.0,0.0
UncalGyro,1609797667310,0.024373168,-0.0018710173,-0.021568304,0.0,0.0,0.0
UncalAccel,1609797667325,-0.17867324,9.111602,0.2436944,0.0,0.0,0.0
UncalGyro,1609797667330,-0.04327644,-0.0018710173,-0.024231674,0.0,0.0,0.0
UncalAccel,1609797667345,-0.63134336,10.122327,-1.3178978,0.0,0.0,0.0
UncalGyro,1609797667350,0.045147456,0.0018577031,-0.028493067,0.0,0.0,0.0
UncalAccel,1609797667365,-0.43494684,10.297167,-0.91552436,0.0,0.0,0.0
UncalGyro,1609797667370,0.013187012,0.00025967835,-0.023699002,0.0,0.0,0.0
UncalAccel,1609797667385,-0.5235648,9.616964,0.18860756,0.0,0.0,0.0
UncalGyro,1609797667390,-0.03262296,0.000792352,-0.021035632,0.0,0.0,0.0
UncalAccel,1609797667405,-0.25771087,9.480445,-0.44369352,0.0,0.0,0.0
UncalGyro,1609797667410,0.009990968,0.003455724,-0.018372264,0.0,0.0,0.0
UncalAccel,1609797667425,-0.7630727,10.82169,-1.1837733,0.0,0.0,0.0
UncalGyro,1609797667430,0.030765256,0.003988398,-0.021035632,0.0,0.0,0.0
UncalMag,1609797667442,17.602783,-0.6845783,-123.54651,-31.0773,51.787903,-198.1201
UncalAccel,1609797667445,-0.4852435,10.084005,-0.61134917,0.0,0.0,0.0
UncalGyro,1609797667450,-0.016642734,0.003988398,-0.010914825,0.0,0.0,0.0
UncalAccel,1609797667465,-0.5858368,9.6433115,0.27243537,0.0,0.0,0.0
UncalGyro,1609797667470,-0.028361563,0.005053745,-0.008784128,0.0,0.0,0.0
UncalAccel,1609797667485,-1.1702363,10.426501,-0.6424852,0.0,0.0,0.0
UncalGyro,1609797667490,0.025438515,0.0077171153,-0.0077187787,0.0,0.0,0.0
UncalAccel,1609797667505,-0.7199613,10.064844,-0.8005605,0.0,0.0,0.0
UncalGyro,1609797667510,0.016383057,0.0071844417,0.0071960934,0.0,0.0,0.0
UncalAccel,1609797667525,-0.7654678,9.933115,-0.074851245,0.0,0.0,0.0
UncalGyro,1609797667530,-0.017708082,0.005053745,0.005065398,0.0,0.0,0.0
UncalAccel,1609797667545,-0.5858368,9.849287,-0.5682377,0.0,0.0,0.0
UncalGyro,1609797667550,0.0020008562,0.006651768,0.012522833,0.0,0.0,0.0
UncalAccel,1609797667565,-0.3487239,10.038499,-1.1957487,0.0,0.0,0.0
UncalGyro,1609797667570,0.016383057,0.006651768,0.016784227,0.0,0.0,0.0
UncalAccel,1609797667585,-0.8181596,10.2157345,-0.5179411,0.0,0.0,0.0
UncalGyro,1609797667590,0.0073275976,0.0077171153,0.016251553,0.0,0.0,0.0
UncalAccel,1609797667605,-0.8349252,9.894794,-0.046110287,0.0,0.0,0.0
UncalGyro,1609797667610,-0.0075872755,0.0061190925,0.019980272,0.0,0.0,0.0
UncalAccel,1609797667625,-0.72954166,9.193036,0.681994,0.0,0.0,0.0
UncalGyro,1609797667630,-0.018240754,0.005053745,0.018914925,0.0,0.0,0.0
UncalMag,1609797667642,17.558554,-0.8480347,-124.419945,-31.0773,51.787903,-198.1201
UncalAccel,1609797667645,-0.24334039,10.68038,-1.7298515,0.0,0.0,0.0
UncalGyro,1609797667650,0.045680128,0.0029230486,0.017316902,0.0,0.0,0.0
UncalAccel,1609797667665,-0.109215915,9.62415,-0.8412769,0.0,0.0,0.0
UncalGyro,1609797667670,-0.034220982,0.002390375,0.017849574,0.0,0.0,0.0
UncalAccel,1609797667685,-0.0038323924,8.924787,0.61493176,0.0,0.0,0.0
UncalGyro,1609797667690,-0.02410017,0.005053745,0.016784227,0.0,0.0,0.0
UncalAccel,1609797667705,-1.0145562,10.728282,-0.8843882,0.0,0.0,0.0
UncalGyro,1609797667710,0.05420291,0.0061190925,0.0013366793,0.0,0.0,0.0
UncalAccel,1609797667725,-0.5834418,9.6433115,-0.48440993,0.0,0.0,0.0
UncalGyro,1609797667730,-0.0043912316,0.0045210714,0.009859463,0.0,0.0,0.0
UncalAccel,1609797667745,-0.1235864,9.202616,-0.3862117,0.0,0.0,0.0
UncalGyro,1609797667750,-0.031557605,0.002390375,0.0055980715,0.0,0.0,0.0
UncalAccel,1609797667765,-0.6672695,9.228961,0.011371642,0.0,0.0,0.0
UncalGyro,1609797667770,-0.023567498,0.003988398,-0.0029247138,0.0,0.0,0.0
UncalAccel,1609797667785,0.35782468,9.444519,-1.3394535,0.0,0.0,0.0
UncalGyro,1609797667790,0.021709798,0.003988398,0.0029347013,0.0,0.0,0.0
UncalAccel,1609797667805,-0.69361544,10.776183,-2.0316315,0.0,0.0,0.0
UncalGyro,1609797667810,0.018513754,0.0045210714,-0.009849478,0.0,0.0,0.0
UncalAccel,1609797667825,-0.4828484,8.699649,0.8352791,0.0,0.0,0.0
UncalGyro,1609797667830,-0.060322005,0.0071844417,0.006130745,0.0,0.0,0.0
UncalMag,1609797667842,18.155428,-0.56425965,-124.76195,-31.0773,51.787903,-198.1201
UncalAccel,1609797667845,-0.470873,8.924787,0.1957928,0.0,0.0,0.0
UncalGyro,1609797667850,-0.011315997,0.005053745,0.0024020267,0.0,0.0,0.0
UncalAccel,1609797667865,-0.4828484,10.186994,-1.861581,0.0,0.0,0.0
UncalGyro,1609797667870,0.032363277,0.0045210714,0.0024020267,0.0,0.0,0.0
UncalAccel,1609797667885,-0.07089464,9.300814,-0.13472827,0.0,0.0,0.0
UncalGyro,1609797667890,-0.035818998,0.005586419,0.009859463,0.0,0.0,0.0
UncalAccel,1609797667905,-0.712776,9.820546,-0.29998875,0.0,0.0,0.0
UncalGyro,1609797667910,-0.015577388,0.003988398,0.0008040038,0.0,0.0,0.0
UncalAccel,1609797667925,-0.6481089,9.173875,0.5430794,0.0,0.0,0.0
UncalGyro,1609797667930,-0.016110059,0.005053745,0.009859463,0.0,0.0,0.0
UncalAccel,1609797667945,-0.6768499,9.62415,-0.29280353,0.0,0.0,0.0
UncalGyro,1609797667950,0.013719686,0.003455724,0.008261442,0.0,0.0,0.0
UncalAccel,1609797667965,-0.3726747,9.899584,-0.59937376,0.0,0.0,0.0
UncalGyro,1609797667970,-0.0011951895,0.00025967835,0.008261442,0.0,0.0,0.0
UncalAccel,1609797668008,0.13268715,8.76192,0.51194334,0.0,0.0,0.0
UncalGyro,1609797668013,-0.039547723,-0.0018710173,0.005065398,0.0,0.0,0.0
UncalAccel,1609797668028,-0.16669783,10.249265,-1.3346634,0.0,0.0,0.0
UncalGyro,1609797668033,0.03822269,-0.0018710173,-0.0066534313,0.0,0.0,0.0
UncalAccel,1609797668048,-0.2217847,10.263637,-0.7406835,0.0,0.0,0.0
UncalGyro,1609797668053,0.016915731,0.00025967835,-0.0007940172,0.0,0.0,0.0
UncalMag,1609797668065,17.90936,-0.14497285,-123.738174,-31.0773,51.787903,-198.1201
UncalAccel,1609797668068,-0.3702796,9.439729,0.044902757,0.0,0.0,0.0
UncalGyro,1609797668073,-0.025165517,-0.0013383427,-0.0018593655,0.0,0.0,0.0
UncalAccel,1609797668088,-0.35830426,9.17148,0.15028627,0.0,0.0,0.0
UncalGyro,1609797668093,-0.017175406,-0.0018710173,-0.0050554103,0.0,0.0,0.0
UncalAccel,1609797668108,-0.31998295,10.455242,-0.608954,0.0,0.0,0.0
UncalGyro,1609797668113,0.043016758,0.00025967835,-0.008784128,0.0,0.0,0.0
UncalAccel,1609797668128,0.0440692,10.297167,-1.0759947,0.0,0.0,0.0
UncalGyro,1609797668133,0.00892562,-0.0024036919,-0.008251457,0.0,0.0,0.0
UncalAccel,1609797668148,-0.39662552,10.115141,-0.2496921,0.0,0.0,0.0
UncalGyro,1609797668153,-0.014512037,-0.000805669,-0.011980172,0.0,0.0,0.0
UncalAccel,1609797668168,-0.30082232,9.636126,0.18381739,0.0,0.0,0.0
